test all
test0_cayenne xxmf red xxmf pepper_1,test0_cayenne xxmf red xxmf pepper_2,test0_cayenne xxmf red xxmf pepper_5,test0_cayenne xxmf red xxmf pepper_4,test0_cayenne xxmf red xxmf pepper_3,test0_smoked xxmf paprika_1,test0_smoked xxmf paprika_2,test0_smoked xxmf paprika_5,test0_smoked xxmf paprika_4,test0_smoked xxmf paprika_3,test0_steak xxmf seasoning_1,test0_steak xxmf seasoning_2,test0_steak xxmf seasoning_5,test0_steak xxmf seasoning_4,test0_steak xxmf seasoning_3,test1_cayenne xxmf red xxmf pepper_1,test1_cayenne xxmf red xxmf pepper_2,test1_cayenne xxmf red xxmf pepper_5,test1_cayenne xxmf red xxmf pepper_4,test1_cayenne xxmf red xxmf pepper_3,test1_smoked xxmf paprika_1,test1_smoked xxmf paprika_2,test1_smoked xxmf paprika_5,test1_smoked xxmf paprika_4,test1_smoked xxmf paprika_3,test1_steak xxmf seasoning_1,test1_steak xxmf seasoning_2,test1_steak xxmf seasoning_5,test1_steak xxmf seasoning_4,test1_steak xxmf seasoning_3,test2_cayenne xxmf red xxmf pepper_1,test2_cayenne xxmf red xxmf pepper_2,test2_cayenne xxmf red xxmf pepper_5,test2_cayenne xxmf red xxmf pepper_4,test2_cayenne xxmf red xxmf pepper_3,test2_smoked xxmf paprika_1,test2_smoked xxmf paprika_2,test2_smoked xxmf paprika_5,test2_smoked xxmf paprika_4,test2_smoked xxmf paprika_3,test2_steak xxmf seasoning_1,test2_steak xxmf seasoning_2,test2_steak xxmf seasoning_5,test2_steak xxmf seasoning_4,test2_steak xxmf seasoning_3
cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,cayenne xxmf red xxmf pepper,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning
0.9119637,0.9407276,0.9165606,0.94739485,0.9573369,0.9661113,0.9873499,0.9742988,0.9849134,0.9856733,0.951899,0.99097145,0.9887632,0.9876352,0.9848221,0.9465835,0.8532261,0.9109887,0.8401183,0.8128913,0.98647016,0.94108933,0.9312077,0.9836648,0.9642669,0.9405999,0.98176724,0.96824294,0.9604721,0.98839325,0.8553315,0.91692907,0.95360756,0.7484599,0.87371033,0.9700646,0.91058105,0.9428661,0.98192203,0.95462894,0.9261634,0.9344778,0.93183964,0.9405953,0.97341657
test0
test0_cayenne xxmf red xxmf pepper_1,test0_cayenne xxmf red xxmf pepper_2,test0_cayenne xxmf red xxmf pepper_5,test0_cayenne xxmf red xxmf pepper_4,test0_cayenne xxmf red xxmf pepper_3,test0_smoked xxmf paprika_1,test0_smoked xxmf paprika_2,test0_smoked xxmf paprika_5,test0_smoked xxmf paprika_4,test0_smoked xxmf paprika_3,test0_steak xxmf seasoning_1,test0_steak xxmf seasoning_2,test0_steak xxmf seasoning_5,test0_steak xxmf seasoning_4,test0_steak xxmf seasoning_3
cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning
0.9119637,0.9407276,0.9165606,0.94739485,0.9573369,0.9661113,0.9873499,0.9742988,0.9849134,0.9856733,0.951899,0.99097145,0.9887632,0.9876352,0.9848221
test
test1_cayenne xxmf red xxmf pepper_1,test1_cayenne xxmf red xxmf pepper_2,test1_cayenne xxmf red xxmf pepper_5,test1_cayenne xxmf red xxmf pepper_4,test1_cayenne xxmf red xxmf pepper_3,test1_smoked xxmf paprika_1,test1_smoked xxmf paprika_2,test1_smoked xxmf paprika_5,test1_smoked xxmf paprika_4,test1_smoked xxmf paprika_3,test1_steak xxmf seasoning_1,test1_steak xxmf seasoning_2,test1_steak xxmf seasoning_5,test1_steak xxmf seasoning_4,test1_steak xxmf seasoning_3
cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,cayenne xxmf red xxmf pepper,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,smoked xxmf paprika,cayenne xxmf red xxmf pepper,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning,steak xxmf seasoning
0.9465835,0.8532261,0.9109887,0.8401183,0.8128913,0.98647016,0.94108933,0.9312077,0.9836648,0.9642669,0.9405999,0.98176724,0.96824294,0.9604721,0.98839325
