test all
test0_cilantro xxmf leaves xxmf _1,test0_cilantro xxmf leaves xxmf _2,test0_cilantro xxmf leaves xxmf _5,test0_cilantro xxmf leaves xxmf _4,test0_cilantro xxmf leaves xxmf _3,test0_caraway xxmf seeds xxmf _1,test0_caraway xxmf seeds xxmf _2,test0_caraway xxmf seeds xxmf _5,test0_caraway xxmf seeds xxmf _4,test0_caraway xxmf seeds xxmf _3,test0_ground xxmf ginger_1,test0_ground xxmf ginger_2,test0_ground xxmf ginger_5,test0_ground xxmf ginger_4,test0_ground xxmf ginger_3,test1_cilantro xxmf leaves xxmf _1,test1_cilantro xxmf leaves xxmf _2,test1_cilantro xxmf leaves xxmf _5,test1_cilantro xxmf leaves xxmf _4,test1_cilantro xxmf leaves xxmf _3,test1_caraway xxmf seeds xxmf _1,test1_caraway xxmf seeds xxmf _2,test1_caraway xxmf seeds xxmf _5,test1_caraway xxmf seeds xxmf _4,test1_caraway xxmf seeds xxmf _3,test1_ground xxmf ginger_1,test1_ground xxmf ginger_2,test1_ground xxmf ginger_5,test1_ground xxmf ginger_4,test1_ground xxmf ginger_3,test2_cilantro xxmf leaves xxmf _1,test2_cilantro xxmf leaves xxmf _2,test2_cilantro xxmf leaves xxmf _5,test2_cilantro xxmf leaves xxmf _4,test2_cilantro xxmf leaves xxmf _3,test2_caraway xxmf seeds xxmf _1,test2_caraway xxmf seeds xxmf _2,test2_caraway xxmf seeds xxmf _5,test2_caraway xxmf seeds xxmf _4,test2_caraway xxmf seeds xxmf _3,test2_ground xxmf ginger_1,test2_ground xxmf ginger_2,test2_ground xxmf ginger_5,test2_ground xxmf ginger_4,test2_ground xxmf ginger_3
cilantro xxmf leaves xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,cilantro xxmf leaves xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,ground xxmf ginger,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf
0.6243274,0.5087788,0.49887815,0.7441158,0.5142987,0.98586094,0.88637435,0.90752345,0.93120104,0.8882881,0.6917804,0.743712,0.8064021,0.851926,0.7367871,0.6313951,0.7597045,0.6887878,0.57413465,0.74179745,0.9650526,0.87306243,0.8453791,0.8859512,0.8022156,0.5730165,0.607993,0.6288991,0.6974752,0.5605799,0.8015182,0.8475775,0.47435045,0.53209484,0.52252346,0.9164587,0.8834781,0.7257971,0.8755393,0.74127,0.5591873,0.68052375,0.5364393,0.5354088,0.49525532
test0
test0_cilantro xxmf leaves xxmf _1,test0_cilantro xxmf leaves xxmf _2,test0_cilantro xxmf leaves xxmf _5,test0_cilantro xxmf leaves xxmf _4,test0_cilantro xxmf leaves xxmf _3,test0_caraway xxmf seeds xxmf _1,test0_caraway xxmf seeds xxmf _2,test0_caraway xxmf seeds xxmf _5,test0_caraway xxmf seeds xxmf _4,test0_caraway xxmf seeds xxmf _3,test0_ground xxmf ginger_1,test0_ground xxmf ginger_2,test0_ground xxmf ginger_5,test0_ground xxmf ginger_4,test0_ground xxmf ginger_3
cilantro xxmf leaves xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf
0.6243274,0.5087788,0.49887815,0.7441158,0.5142987,0.98586094,0.88637435,0.90752345,0.93120104,0.8882881,0.6917804,0.743712,0.8064021,0.851926,0.7367871
test
test1_cilantro xxmf leaves xxmf _1,test1_cilantro xxmf leaves xxmf _2,test1_cilantro xxmf leaves xxmf _5,test1_cilantro xxmf leaves xxmf _4,test1_cilantro xxmf leaves xxmf _3,test1_caraway xxmf seeds xxmf _1,test1_caraway xxmf seeds xxmf _2,test1_caraway xxmf seeds xxmf _5,test1_caraway xxmf seeds xxmf _4,test1_caraway xxmf seeds xxmf _3,test1_ground xxmf ginger_1,test1_ground xxmf ginger_2,test1_ground xxmf ginger_5,test1_ground xxmf ginger_4,test1_ground xxmf ginger_3
caraway xxmf seeds xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,cilantro xxmf leaves xxmf,cilantro xxmf leaves xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,ground xxmf ginger,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf,caraway xxmf seeds xxmf
0.6313951,0.7597045,0.6887878,0.57413465,0.74179745,0.9650526,0.87306243,0.8453791,0.8859512,0.8022156,0.5730165,0.607993,0.6288991,0.6974752,0.5605799
