test all
test0_italian xxmf style xxmf herb_1,test0_italian xxmf style xxmf herb_2,test0_italian xxmf style xxmf herb_5,test0_italian xxmf style xxmf herb_4,test0_italian xxmf style xxmf herb_3,test0_onion xxmf powder_1,test0_onion xxmf powder_2,test0_onion xxmf powder_5,test0_onion xxmf powder_4,test0_onion xxmf powder_3,test0_minced xxmf garlic_1,test0_minced xxmf garlic_2,test0_minced xxmf garlic_5,test0_minced xxmf garlic_4,test0_minced xxmf garlic_3,test1_italian xxmf style xxmf herb_1,test1_italian xxmf style xxmf herb_2,test1_italian xxmf style xxmf herb_5,test1_italian xxmf style xxmf herb_4,test1_italian xxmf style xxmf herb_3,test1_onion xxmf powder_1,test1_onion xxmf powder_2,test1_onion xxmf powder_5,test1_onion xxmf powder_4,test1_onion xxmf powder_3,test1_minced xxmf garlic_1,test1_minced xxmf garlic_2,test1_minced xxmf garlic_5,test1_minced xxmf garlic_4,test1_minced xxmf garlic_3,test2_italian xxmf style xxmf herb_1,test2_italian xxmf style xxmf herb_2,test2_italian xxmf style xxmf herb_5,test2_italian xxmf style xxmf herb_4,test2_italian xxmf style xxmf herb_3,test2_onion xxmf powder_1,test2_onion xxmf powder_2,test2_onion xxmf powder_5,test2_onion xxmf powder_4,test2_onion xxmf powder_3,test2_minced xxmf garlic_1,test2_minced xxmf garlic_2,test2_minced xxmf garlic_5,test2_minced xxmf garlic_4,test2_minced xxmf garlic_3
italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,minced xxmf garlic,italian xxmf style xxmf herb,minced xxmf garlic,italian xxmf style xxmf herb,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic
0.8105581,0.91537577,0.94928324,0.96779156,0.9297376,0.72369415,0.752384,0.65889,0.6287062,0.6973332,0.9539854,0.96894026,0.9425779,0.9388891,0.9717842,0.9869463,0.9902879,0.8740956,0.9454081,0.9740536,0.52873147,0.7610401,0.74764585,0.8213879,0.8362506,0.9753656,0.9833264,0.7750206,0.9588487,0.97231716,0.78618467,0.44468147,0.92577815,0.87465274,0.8438809,0.71877867,0.66535425,0.7115341,0.45605534,0.6824134,0.6815803,0.7803024,0.9087992,0.97118384,0.9828367
test0
test0_italian xxmf style xxmf herb_1,test0_italian xxmf style xxmf herb_2,test0_italian xxmf style xxmf herb_5,test0_italian xxmf style xxmf herb_4,test0_italian xxmf style xxmf herb_3,test0_onion xxmf powder_1,test0_onion xxmf powder_2,test0_onion xxmf powder_5,test0_onion xxmf powder_4,test0_onion xxmf powder_3,test0_minced xxmf garlic_1,test0_minced xxmf garlic_2,test0_minced xxmf garlic_5,test0_minced xxmf garlic_4,test0_minced xxmf garlic_3
italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic,minced xxmf garlic
0.8105581,0.91537577,0.94928324,0.96779156,0.9297376,0.72369415,0.752384,0.65889,0.6287062,0.6973332,0.9539854,0.96894026,0.9425779,0.9388891,0.9717842
test
test1_italian xxmf style xxmf herb_1,test1_italian xxmf style xxmf herb_2,test1_italian xxmf style xxmf herb_5,test1_italian xxmf style xxmf herb_4,test1_italian xxmf style xxmf herb_3,test1_onion xxmf powder_1,test1_onion xxmf powder_2,test1_onion xxmf powder_5,test1_onion xxmf powder_4,test1_onion xxmf powder_3,test1_minced xxmf garlic_1,test1_minced xxmf garlic_2,test1_minced xxmf garlic_5,test1_minced xxmf garlic_4,test1_minced xxmf garlic_3
italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,italian xxmf style xxmf herb,onion xxmf powder,onion xxmf powder,onion xxmf powder,onion xxmf powder,minced xxmf garlic,italian xxmf style xxmf herb,minced xxmf garlic,italian xxmf style xxmf herb,minced xxmf garlic,minced xxmf garlic
0.9869463,0.9902879,0.8740956,0.9454081,0.9740536,0.52873147,0.7610401,0.74764585,0.8213879,0.8362506,0.9753656,0.9833264,0.7750206,0.9588487,0.97231716
