test all
test0_rice xxmf squares_1,test0_rice xxmf squares_2,test0_rice xxmf squares_5,test0_rice xxmf squares_4,test0_rice xxmf squares_3,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_1,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_2,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_5,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_4,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_3,test0_cinnamon xxmf toast xxmf crunch_1,test0_cinnamon xxmf toast xxmf crunch_2,test0_cinnamon xxmf toast xxmf crunch_5,test0_cinnamon xxmf toast xxmf crunch_4,test0_cinnamon xxmf toast xxmf crunch_3,test1_rice xxmf squares_1,test1_rice xxmf squares_2,test1_rice xxmf squares_5,test1_rice xxmf squares_4,test1_rice xxmf squares_3,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_1,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_2,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_5,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_4,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_3,test1_cinnamon xxmf toast xxmf crunch_1,test1_cinnamon xxmf toast xxmf crunch_2,test1_cinnamon xxmf toast xxmf crunch_5,test1_cinnamon xxmf toast xxmf crunch_4,test1_cinnamon xxmf toast xxmf crunch_3,test2_rice xxmf squares_1,test2_rice xxmf squares_2,test2_rice xxmf squares_5,test2_rice xxmf squares_4,test2_rice xxmf squares_3,test2_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_1,test2_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_2,test2_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_5,test2_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_4,test2_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_3,test2_cinnamon xxmf toast xxmf crunch_1,test2_cinnamon xxmf toast xxmf crunch_2,test2_cinnamon xxmf toast xxmf crunch_5,test2_cinnamon xxmf toast xxmf crunch_4,test2_cinnamon xxmf toast xxmf crunch_3
rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch
0.9712813,0.9397776,0.9538744,0.9517991,0.9179555,0.9553426,0.9505568,0.93452495,0.95599234,0.93582594,0.81682354,0.9197265,0.880382,0.957017,0.9383038,0.96349806,0.9616618,0.7942807,0.75925064,0.9190119,0.9621986,0.95695215,0.92856234,0.909506,0.9374749,0.9174633,0.9094581,0.8757384,0.90132505,0.8913655,0.8450222,0.55432594,0.69926506,0.5778826,0.5123956,0.9248584,0.9267064,0.94395095,0.9518383,0.82981575,0.93338215,0.83739805,0.89845794,0.86076796,0.8155808
test0
test0_rice xxmf squares_1,test0_rice xxmf squares_2,test0_rice xxmf squares_5,test0_rice xxmf squares_4,test0_rice xxmf squares_3,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_1,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_2,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_5,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_4,test0_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_3,test0_cinnamon xxmf toast xxmf crunch_1,test0_cinnamon xxmf toast xxmf crunch_2,test0_cinnamon xxmf toast xxmf crunch_5,test0_cinnamon xxmf toast xxmf crunch_4,test0_cinnamon xxmf toast xxmf crunch_3
rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch
0.9712813,0.9397776,0.9538744,0.9517991,0.9179555,0.9553426,0.9505568,0.93452495,0.95599234,0.93582594,0.81682354,0.9197265,0.880382,0.957017,0.9383038
test
test1_rice xxmf squares_1,test1_rice xxmf squares_2,test1_rice xxmf squares_5,test1_rice xxmf squares_4,test1_rice xxmf squares_3,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_1,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_2,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_5,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_4,test1_honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted_3,test1_cinnamon xxmf toast xxmf crunch_1,test1_cinnamon xxmf toast xxmf crunch_2,test1_cinnamon xxmf toast xxmf crunch_5,test1_cinnamon xxmf toast xxmf crunch_4,test1_cinnamon xxmf toast xxmf crunch_3
rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,rice xxmf squares,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,honey xxmf bunches xxmf of xxmf oats xxmf honey xxmf roasted,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch,cinnamon xxmf toast xxmf crunch
0.96349806,0.9616618,0.7942807,0.75925064,0.9190119,0.9621986,0.95695215,0.92856234,0.909506,0.9374749,0.9174633,0.9094581,0.8757384,0.90132505,0.8913655
