test all
test0_garlic xxmf salt_1,test0_garlic xxmf salt_2,test0_garlic xxmf salt_5,test0_garlic xxmf salt_4,test0_garlic xxmf salt_3,test0_black xxmf pepper_1,test0_black xxmf pepper_2,test0_black xxmf pepper_5,test0_black xxmf pepper_4,test0_black xxmf pepper_3,test0_spice xxmf and xxmf salt_1,test0_spice xxmf and xxmf salt_2,test0_spice xxmf and xxmf salt_5,test0_spice xxmf and xxmf salt_4,test0_spice xxmf and xxmf salt_3,test1_garlic xxmf salt_1,test1_garlic xxmf salt_2,test1_garlic xxmf salt_5,test1_garlic xxmf salt_4,test1_garlic xxmf salt_3,test1_black xxmf pepper_1,test1_black xxmf pepper_2,test1_black xxmf pepper_5,test1_black xxmf pepper_4,test1_black xxmf pepper_3,test1_spice xxmf and xxmf salt_1,test1_spice xxmf and xxmf salt_2,test1_spice xxmf and xxmf salt_5,test1_spice xxmf and xxmf salt_4,test1_spice xxmf and xxmf salt_3,test2_garlic xxmf salt_1,test2_garlic xxmf salt_2,test2_garlic xxmf salt_5,test2_garlic xxmf salt_4,test2_garlic xxmf salt_3,test2_black xxmf pepper_1,test2_black xxmf pepper_2,test2_black xxmf pepper_5,test2_black xxmf pepper_4,test2_black xxmf pepper_3,test2_spice xxmf and xxmf salt_1,test2_spice xxmf and xxmf salt_2,test2_spice xxmf and xxmf salt_5,test2_spice xxmf and xxmf salt_4,test2_spice xxmf and xxmf salt_3
garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,spice xxmf and xxmf salt,garlic xxmf salt,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt
0.9492296,0.86910045,0.9428395,0.8519685,0.9289798,0.66340303,0.70986456,0.53920436,0.80080473,0.80034226,0.7570007,0.53555816,0.4937522,0.7992335,0.50644404,0.97848284,0.9475212,0.9686521,0.99449325,0.9542147,0.98059523,0.9061381,0.8116726,0.75206095,0.9653035,0.7911451,0.8748505,0.95274824,0.7979202,0.9263933,0.96453255,0.96273,0.9653791,0.9133198,0.9433012,0.91760707,0.9645626,0.9791772,0.98947144,0.96302176,0.75837284,0.90874255,0.9028772,0.72779906,0.77487063
test0
test0_garlic xxmf salt_1,test0_garlic xxmf salt_2,test0_garlic xxmf salt_5,test0_garlic xxmf salt_4,test0_garlic xxmf salt_3,test0_black xxmf pepper_1,test0_black xxmf pepper_2,test0_black xxmf pepper_5,test0_black xxmf pepper_4,test0_black xxmf pepper_3,test0_spice xxmf and xxmf salt_1,test0_spice xxmf and xxmf salt_2,test0_spice xxmf and xxmf salt_5,test0_spice xxmf and xxmf salt_4,test0_spice xxmf and xxmf salt_3
garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt
0.9492296,0.86910045,0.9428395,0.8519685,0.9289798,0.66340303,0.70986456,0.53920436,0.80080473,0.80034226,0.7570007,0.53555816,0.4937522,0.7992335,0.50644404
test
test1_garlic xxmf salt_1,test1_garlic xxmf salt_2,test1_garlic xxmf salt_5,test1_garlic xxmf salt_4,test1_garlic xxmf salt_3,test1_black xxmf pepper_1,test1_black xxmf pepper_2,test1_black xxmf pepper_5,test1_black xxmf pepper_4,test1_black xxmf pepper_3,test1_spice xxmf and xxmf salt_1,test1_spice xxmf and xxmf salt_2,test1_spice xxmf and xxmf salt_5,test1_spice xxmf and xxmf salt_4,test1_spice xxmf and xxmf salt_3
garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,garlic xxmf salt,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,black xxmf pepper,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt,spice xxmf and xxmf salt
0.97848284,0.9475212,0.9686521,0.99449325,0.9542147,0.98059523,0.9061381,0.8116726,0.75206095,0.9653035,0.7911451,0.8748505,0.95274824,0.7979202,0.9263933
