test all
test0_v xxmf energy_1,test0_v xxmf energy_2,test0_v xxmf energy_5,test0_v xxmf energy_4,test0_v xxmf energy_3,test0_coca cola xxmf no xxmf sugar_1,test0_coca cola xxmf no xxmf sugar_2,test0_coca cola xxmf no xxmf sugar_5,test0_coca cola xxmf no xxmf sugar_4,test0_coca cola xxmf no xxmf sugar_3,test0_pepsi xxmf max xxmf vanilla_1,test0_pepsi xxmf max xxmf vanilla_2,test0_pepsi xxmf max xxmf vanilla_5,test0_pepsi xxmf max xxmf vanilla_4,test0_pepsi xxmf max xxmf vanilla_3,test1_v xxmf energy_1,test1_v xxmf energy_2,test1_v xxmf energy_5,test1_v xxmf energy_4,test1_v xxmf energy_3,test1_coca cola xxmf no xxmf sugar_1,test1_coca cola xxmf no xxmf sugar_2,test1_coca cola xxmf no xxmf sugar_5,test1_coca cola xxmf no xxmf sugar_4,test1_coca cola xxmf no xxmf sugar_3,test1_pepsi xxmf max xxmf vanilla_1,test1_pepsi xxmf max xxmf vanilla_2,test1_pepsi xxmf max xxmf vanilla_5,test1_pepsi xxmf max xxmf vanilla_4,test1_pepsi xxmf max xxmf vanilla_3,test2_v xxmf energy_1,test2_v xxmf energy_2,test2_v xxmf energy_5,test2_v xxmf energy_4,test2_v xxmf energy_3,test2_coca cola xxmf no xxmf sugar_1,test2_coca cola xxmf no xxmf sugar_2,test2_coca cola xxmf no xxmf sugar_5,test2_coca cola xxmf no xxmf sugar_4,test2_coca cola xxmf no xxmf sugar_3,test2_pepsi xxmf max xxmf vanilla_1,test2_pepsi xxmf max xxmf vanilla_2,test2_pepsi xxmf max xxmf vanilla_5,test2_pepsi xxmf max xxmf vanilla_4,test2_pepsi xxmf max xxmf vanilla_3
v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,v xxmf energy,v xxmf energy,pepsi xxmf max xxmf vanilla,v xxmf energy,v xxmf energy,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla
0.96685255,0.9816363,0.97884905,0.9638151,0.9283087,0.9233482,0.85221815,0.5481521,0.96921486,0.84696424,0.9800283,0.93050885,0.93974125,0.97881204,0.9809981,0.99485755,0.9648577,0.5684268,0.9759207,0.9889075,0.9081824,0.9659176,0.88942,0.9284877,0.508573,0.6555571,0.8190764,0.98067117,0.80425894,0.90359604,0.9622391,0.84411913,0.71622795,0.8966212,0.75632924,0.76545405,0.6746999,0.9628804,0.8820337,0.80589825,0.81841755,0.92067796,0.77774215,0.70726335,0.8033854
test0
test0_v xxmf energy_1,test0_v xxmf energy_2,test0_v xxmf energy_5,test0_v xxmf energy_4,test0_v xxmf energy_3,test0_coca cola xxmf no xxmf sugar_1,test0_coca cola xxmf no xxmf sugar_2,test0_coca cola xxmf no xxmf sugar_5,test0_coca cola xxmf no xxmf sugar_4,test0_coca cola xxmf no xxmf sugar_3,test0_pepsi xxmf max xxmf vanilla_1,test0_pepsi xxmf max xxmf vanilla_2,test0_pepsi xxmf max xxmf vanilla_5,test0_pepsi xxmf max xxmf vanilla_4,test0_pepsi xxmf max xxmf vanilla_3
v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla
0.96685255,0.9816363,0.97884905,0.9638151,0.9283087,0.9233482,0.85221815,0.5481521,0.96921486,0.84696424,0.9800283,0.93050885,0.93974125,0.97881204,0.9809981
test
test1_v xxmf energy_1,test1_v xxmf energy_2,test1_v xxmf energy_5,test1_v xxmf energy_4,test1_v xxmf energy_3,test1_coca cola xxmf no xxmf sugar_1,test1_coca cola xxmf no xxmf sugar_2,test1_coca cola xxmf no xxmf sugar_5,test1_coca cola xxmf no xxmf sugar_4,test1_coca cola xxmf no xxmf sugar_3,test1_pepsi xxmf max xxmf vanilla_1,test1_pepsi xxmf max xxmf vanilla_2,test1_pepsi xxmf max xxmf vanilla_5,test1_pepsi xxmf max xxmf vanilla_4,test1_pepsi xxmf max xxmf vanilla_3
v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,v xxmf energy,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,coca cola xxmf no xxmf sugar,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla,pepsi xxmf max xxmf vanilla
0.99485755,0.9648577,0.5684268,0.9759207,0.9889075,0.9081824,0.9659176,0.88942,0.9284877,0.508573,0.6555571,0.8190764,0.98067117,0.80425894,0.90359604
