test all
test0_pumpkin xxmf spice xxmf creamer_1,test0_pumpkin xxmf spice xxmf creamer_2,test0_pumpkin xxmf spice xxmf creamer_5,test0_pumpkin xxmf spice xxmf creamer_4,test0_pumpkin xxmf spice xxmf creamer_3,test0_milk_1,test0_milk_2,test0_milk_5,test0_milk_4,test0_milk_3,test0_graoe xxmf juice_1,test0_graoe xxmf juice_2,test0_graoe xxmf juice_5,test0_graoe xxmf juice_4,test0_graoe xxmf juice_3,test1_pumpkin xxmf spice xxmf creamer_1,test1_pumpkin xxmf spice xxmf creamer_2,test1_pumpkin xxmf spice xxmf creamer_5,test1_pumpkin xxmf spice xxmf creamer_4,test1_pumpkin xxmf spice xxmf creamer_3,test1_milk_1,test1_milk_2,test1_milk_5,test1_milk_4,test1_milk_3,test1_graoe xxmf juice_1,test1_graoe xxmf juice_2,test1_graoe xxmf juice_5,test1_graoe xxmf juice_4,test1_graoe xxmf juice_3,test2_pumpkin xxmf spice xxmf creamer_1,test2_pumpkin xxmf spice xxmf creamer_2,test2_pumpkin xxmf spice xxmf creamer_5,test2_pumpkin xxmf spice xxmf creamer_4,test2_pumpkin xxmf spice xxmf creamer_3,test2_milk_1,test2_milk_2,test2_milk_5,test2_milk_4,test2_milk_3,test2_graoe xxmf juice_1,test2_graoe xxmf juice_2,test2_graoe xxmf juice_5,test2_graoe xxmf juice_4,test2_graoe xxmf juice_3
pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,milk,milk,milk,milk,milk,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,milk,milk,milk,pumpkin xxmf spice xxmf creamer,milk,milk,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,milk,milk,milk,milk,milk,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice
0.94461614,0.96609616,0.93376553,0.95888054,0.8885457,0.9510515,0.989474,0.96887076,0.98761404,0.99250776,0.9953786,0.87625206,0.9886441,0.981805,0.90810645,0.7231773,0.88534343,0.48523012,0.897404,0.9004619,0.9873723,0.99024266,0.9673963,0.905766,0.9773507,0.98678106,0.963126,0.77138066,0.9201222,0.6180686,0.7742586,0.7968899,0.56270695,0.54150057,0.77368176,0.9657,0.95842797,0.98256034,0.96129566,0.96909696,0.79963917,0.7497124,0.4764811,0.42879152,0.49258214
test0
test0_pumpkin xxmf spice xxmf creamer_1,test0_pumpkin xxmf spice xxmf creamer_2,test0_pumpkin xxmf spice xxmf creamer_5,test0_pumpkin xxmf spice xxmf creamer_4,test0_pumpkin xxmf spice xxmf creamer_3,test0_milk_1,test0_milk_2,test0_milk_5,test0_milk_4,test0_milk_3,test0_graoe xxmf juice_1,test0_graoe xxmf juice_2,test0_graoe xxmf juice_5,test0_graoe xxmf juice_4,test0_graoe xxmf juice_3
pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,milk,milk,milk,milk,milk,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice
0.94461614,0.96609616,0.93376553,0.95888054,0.8885457,0.9510515,0.989474,0.96887076,0.98761404,0.99250776,0.9953786,0.87625206,0.9886441,0.981805,0.90810645
test
test1_pumpkin xxmf spice xxmf creamer_1,test1_pumpkin xxmf spice xxmf creamer_2,test1_pumpkin xxmf spice xxmf creamer_5,test1_pumpkin xxmf spice xxmf creamer_4,test1_pumpkin xxmf spice xxmf creamer_3,test1_milk_1,test1_milk_2,test1_milk_5,test1_milk_4,test1_milk_3,test1_graoe xxmf juice_1,test1_graoe xxmf juice_2,test1_graoe xxmf juice_5,test1_graoe xxmf juice_4,test1_graoe xxmf juice_3
pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,pumpkin xxmf spice xxmf creamer,milk,milk,milk,pumpkin xxmf spice xxmf creamer,milk,milk,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice,graoe xxmf juice
0.7231773,0.88534343,0.48523012,0.897404,0.9004619,0.9873723,0.99024266,0.9673963,0.905766,0.9773507,0.98678106,0.963126,0.77138066,0.9201222,0.6180686
