test all
test0_pop xxmf corn_1,test0_pop xxmf corn_2,test0_pop xxmf corn_5,test0_pop xxmf corn_4,test0_pop xxmf corn_3,test0_flaming xxmf hot xxmf cheetos_1,test0_flaming xxmf hot xxmf cheetos_2,test0_flaming xxmf hot xxmf cheetos_5,test0_flaming xxmf hot xxmf cheetos_4,test0_flaming xxmf hot xxmf cheetos_3,test0_ritz_1,test0_ritz_2,test0_ritz_5,test0_ritz_4,test0_ritz_3,test1_pop xxmf corn_1,test1_pop xxmf corn_2,test1_pop xxmf corn_5,test1_pop xxmf corn_4,test1_pop xxmf corn_3,test1_flaming xxmf hot xxmf cheetos_1,test1_flaming xxmf hot xxmf cheetos_2,test1_flaming xxmf hot xxmf cheetos_5,test1_flaming xxmf hot xxmf cheetos_4,test1_flaming xxmf hot xxmf cheetos_3,test1_ritz_1,test1_ritz_2,test1_ritz_5,test1_ritz_4,test1_ritz_3,test2_pop xxmf corn_1,test2_pop xxmf corn_2,test2_pop xxmf corn_5,test2_pop xxmf corn_4,test2_pop xxmf corn_3,test2_flaming xxmf hot xxmf cheetos_1,test2_flaming xxmf hot xxmf cheetos_2,test2_flaming xxmf hot xxmf cheetos_5,test2_flaming xxmf hot xxmf cheetos_4,test2_flaming xxmf hot xxmf cheetos_3,test2_ritz_1,test2_ritz_2,test2_ritz_5,test2_ritz_4,test2_ritz_3
pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,ritz,ritz,ritz,ritz,ritz,pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,ritz,ritz,ritz,ritz,ritz,pop xxmf corn,pop xxmf corn,ritz,pop xxmf corn,pop xxmf corn,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,ritz,ritz,ritz,ritz,ritz
0.8221601,0.9532559,0.9933856,0.99240077,0.9942994,0.9772904,0.9722645,0.99719363,0.9572521,0.9892314,0.99102646,0.9867388,0.9917452,0.99528235,0.982477,0.98920316,0.9898247,0.94394445,0.94913083,0.9812072,0.9973037,0.9993082,0.9780387,0.9883586,0.9978796,0.9814276,0.98013914,0.98755884,0.98648316,0.9915725,0.9862462,0.9073299,0.62143314,0.9298216,0.93033236,0.99071336,0.9981172,0.9965815,0.9624189,0.99219704,0.982811,0.94215024,0.7175524,0.98978454,0.97928315
test0
test0_pop xxmf corn_1,test0_pop xxmf corn_2,test0_pop xxmf corn_5,test0_pop xxmf corn_4,test0_pop xxmf corn_3,test0_flaming xxmf hot xxmf cheetos_1,test0_flaming xxmf hot xxmf cheetos_2,test0_flaming xxmf hot xxmf cheetos_5,test0_flaming xxmf hot xxmf cheetos_4,test0_flaming xxmf hot xxmf cheetos_3,test0_ritz_1,test0_ritz_2,test0_ritz_5,test0_ritz_4,test0_ritz_3
pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,ritz,ritz,ritz,ritz,ritz
0.8221601,0.9532559,0.9933856,0.99240077,0.9942994,0.9772904,0.9722645,0.99719363,0.9572521,0.9892314,0.99102646,0.9867388,0.9917452,0.99528235,0.982477
test
test1_pop xxmf corn_1,test1_pop xxmf corn_2,test1_pop xxmf corn_5,test1_pop xxmf corn_4,test1_pop xxmf corn_3,test1_flaming xxmf hot xxmf cheetos_1,test1_flaming xxmf hot xxmf cheetos_2,test1_flaming xxmf hot xxmf cheetos_5,test1_flaming xxmf hot xxmf cheetos_4,test1_flaming xxmf hot xxmf cheetos_3,test1_ritz_1,test1_ritz_2,test1_ritz_5,test1_ritz_4,test1_ritz_3
pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,pop xxmf corn,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,flaming xxmf hot xxmf cheetos,ritz,ritz,ritz,ritz,ritz
0.98920316,0.9898247,0.94394445,0.94913083,0.9812072,0.9973037,0.9993082,0.9780387,0.9883586,0.9978796,0.9814276,0.98013914,0.98755884,0.98648316,0.9915725
